Date,Tmax_C,Tmin_C,Tmean_C,Total_Precip_mm,Rain_mm,Snow_cm
1934-03-03,NA,NA,NA,NA,NA,NA
1934-03-04,NA,NA,NA,NA,NA,NA
1934-03-05,NA,NA,NA,NA,NA,NA
1934-03-06,NA,NA,NA,NA,NA,NA
1934-03-07,NA,NA,NA,NA,NA,NA
1934-03-08,NA,NA,NA,NA,NA,NA
1934-03-09,NA,NA,NA,NA,NA,NA
1934-03-10,NA,NA,NA,NA,NA,NA
1934-03-11,NA,NA,NA,NA,NA,NA
1934-03-12,NA,NA,NA,NA,NA,NA
1934-03-13,NA,NA,NA,NA,NA,NA
1934-03-14,NA,NA,NA,NA,NA,NA
1934-03-15,NA,NA,NA,NA,NA,NA
1934-03-16,NA,NA,NA,NA,NA,NA
1934-03-17,NA,NA,NA,NA,NA,NA
1934-03-18,NA,NA,NA,NA,NA,NA
1934-03-19,NA,NA,NA,NA,NA,NA
1934-03-20,NA,NA,NA,NA,NA,NA
1934-03-21,NA,NA,NA,NA,NA,NA
1934-03-22,NA,NA,NA,NA,NA,NA
1934-03-23,NA,NA,NA,NA,NA,NA
1934-03-24,NA,NA,NA,NA,NA,NA
1934-03-25,NA,NA,NA,NA,NA,NA
1934-03-26,NA,NA,NA,NA,NA,NA
1934-03-27,NA,NA,NA,NA,NA,NA
1934-03-28,NA,NA,NA,NA,NA,NA
1934-03-29,NA,NA,NA,NA,NA,NA
1934-03-30,NA,NA,NA,NA,NA,NA
1934-03-31,NA,NA,NA,NA,NA,NA
1934-04-01,NA,NA,NA,NA,NA,NA
1934-04-02,NA,NA,NA,NA,NA,NA
1934-04-03,NA,NA,NA,NA,NA,NA
1934-04-04,NA,NA,NA,NA,NA,NA
1934-04-05,NA,NA,NA,NA,NA,NA
1934-04-06,NA,NA,NA,NA,NA,NA
1934-04-07,NA,NA,NA,NA,NA,NA
1934-04-08,NA,NA,NA,NA,NA,NA
1934-04-09,NA,NA,NA,NA,NA,NA
1934-04-10,NA,NA,NA,NA,NA,NA
1934-04-11,NA,NA,NA,NA,NA,NA
1934-04-12,NA,NA,NA,NA,NA,NA
1934-04-13,NA,NA,NA,NA,NA,NA
1934-04-14,NA,NA,NA,NA,NA,NA
1934-04-15,NA,NA,NA,NA,NA,NA
1934-04-16,NA,NA,NA,NA,NA,NA
1934-04-17,NA,NA,NA,NA,NA,NA
1934-04-18,NA,NA,NA,NA,NA,NA
1934-04-19,NA,NA,NA,NA,NA,NA
1934-04-20,NA,NA,NA,NA,NA,NA
1934-04-21,NA,NA,NA,NA,NA,NA
1934-04-22,NA,NA,NA,NA,NA,NA
1934-04-23,NA,NA,NA,NA,NA,NA
1934-04-24,NA,NA,NA,NA,NA,NA
1934-04-25,NA,NA,NA,NA,NA,NA
1934-04-26,NA,NA,NA,NA,NA,NA
1934-04-27,NA,NA,NA,NA,NA,NA
1934-04-28,NA,NA,NA,NA,NA,NA
1934-04-29,NA,NA,NA,NA,NA,NA
1934-04-30,NA,NA,NA,NA,NA,NA
1934-05-01,NA,NA,NA,NA,NA,NA
1934-05-02,NA,NA,NA,NA,NA,NA
1934-05-03,NA,NA,NA,NA,NA,NA
1934-05-04,NA,NA,NA,NA,NA,NA
1934-05-05,NA,NA,NA,NA,NA,NA
1934-05-06,NA,NA,NA,NA,NA,NA
1934-05-07,NA,NA,NA,NA,NA,NA
1934-05-08,NA,NA,NA,NA,NA,NA
1934-05-09,NA,NA,NA,NA,NA,NA
1934-05-10,NA,NA,NA,NA,NA,NA
1934-05-11,NA,NA,NA,NA,NA,NA
1934-05-12,NA,NA,NA,NA,NA,NA
1934-05-13,NA,NA,NA,NA,NA,NA
1934-05-14,NA,NA,NA,NA,NA,NA
1934-05-15,NA,NA,NA,NA,NA,NA
1934-05-16,NA,NA,NA,NA,NA,NA
1934-05-17,NA,NA,NA,NA,NA,NA
1934-05-18,NA,NA,NA,NA,NA,NA
1934-05-19,NA,NA,NA,NA,NA,NA
1934-05-20,NA,NA,NA,NA,NA,NA
1934-05-21,NA,NA,NA,NA,NA,NA
1934-05-22,NA,NA,NA,NA,NA,NA
1934-05-23,NA,NA,NA,NA,NA,NA
1934-05-24,NA,NA,NA,NA,NA,NA
1934-05-25,NA,NA,NA,NA,NA,NA
1934-05-26,NA,NA,NA,NA,NA,NA
1934-05-27,NA,NA,NA,NA,NA,NA
1934-05-28,NA,NA,NA,NA,NA,NA
1934-05-29,NA,NA,NA,NA,NA,NA
1934-05-30,NA,NA,NA,NA,NA,NA
1934-05-31,NA,NA,NA,NA,NA,NA
1934-06-01,NA,NA,NA,NA,NA,NA
1934-06-02,NA,NA,NA,NA,NA,NA
1934-06-03,NA,NA,NA,NA,NA,NA
1934-06-04,NA,NA,NA,NA,NA,NA
1934-06-05,NA,NA,NA,NA,NA,NA
1934-06-06,NA,NA,NA,NA,NA,NA
1934-06-07,NA,NA,NA,NA,NA,NA
1934-06-08,NA,NA,NA,NA,NA,NA
1934-06-09,NA,NA,NA,NA,NA,NA
1934-06-10,NA,NA,NA,NA,NA,NA
1934-06-11,NA,NA,NA,NA,NA,NA
1934-06-12,NA,NA,NA,NA,NA,NA
1934-06-13,NA,NA,NA,NA,NA,NA
1934-06-14,NA,NA,NA,NA,NA,NA
1934-06-15,NA,NA,NA,NA,NA,NA
1934-06-16,NA,NA,NA,NA,NA,NA
1934-06-17,NA,NA,NA,NA,NA,NA
1934-06-18,NA,NA,NA,NA,NA,NA
1934-06-19,NA,NA,NA,NA,NA,NA
1934-06-20,NA,NA,NA,NA,NA,NA
1934-06-21,NA,NA,NA,NA,NA,NA
1934-06-22,NA,NA,NA,NA,NA,NA
1934-06-23,NA,NA,NA,NA,NA,NA
1934-06-24,NA,NA,NA,NA,NA,NA
1934-06-25,NA,NA,NA,NA,NA,NA
1934-06-26,NA,NA,NA,NA,NA,NA
1934-06-27,NA,NA,NA,NA,NA,NA
1934-06-28,NA,NA,NA,NA,NA,NA
1934-06-29,NA,NA,NA,NA,NA,NA
1934-06-30,NA,NA,NA,NA,NA,NA
1934-07-01,NA,NA,NA,0,0,0
1934-07-02,NA,NA,NA,0,0,0
1934-07-03,NA,NA,NA,0,0,0
1934-07-04,NA,NA,NA,0,0,0
1934-07-05,NA,NA,NA,0,0,0
1934-07-06,NA,NA,NA,0,0,0
1934-07-07,NA,NA,NA,0,0,0
1934-07-08,NA,NA,NA,0,0,0
1934-07-09,NA,NA,NA,12.4,12.4,0
1934-07-10,NA,NA,NA,9.7,9.7,0
1934-07-11,NA,NA,NA,22.9,22.9,0
1934-07-12,NA,NA,NA,2,2,0
1934-07-13,NA,NA,NA,1.3,1.3,0
1934-07-14,NA,NA,NA,0.5,0.5,0
1934-07-15,NA,NA,NA,0,0,0
1934-07-16,NA,NA,NA,2.8,2.8,0
1934-07-17,NA,NA,NA,0,0,0
1934-07-18,NA,NA,NA,12.4,12.4,0
1934-07-19,NA,NA,NA,11.2,11.2,0
1934-07-20,NA,NA,NA,0,0,0
1934-07-21,NA,NA,NA,0,0,0
1934-07-22,NA,NA,NA,0,0,0
1934-07-23,NA,NA,NA,0,0,0
1934-07-24,NA,NA,NA,0,0,0
1934-07-25,NA,NA,NA,0,0,0
1934-07-26,NA,NA,NA,0,0,0
1934-07-27,NA,NA,NA,0,0,0
1934-07-28,NA,NA,NA,0,0,0
1934-07-29,NA,NA,NA,0,0,0
1934-07-30,NA,NA,NA,5.8,5.8,0
1934-07-31,NA,NA,NA,1,1,0
1934-08-01,NA,NA,NA,0,0,0
1934-08-02,NA,NA,NA,18.5,18.5,0
1934-08-03,NA,NA,NA,4.3,4.3,0
1934-08-04,NA,NA,NA,0,0,0
1934-08-05,NA,NA,NA,0,0,0
1934-08-06,NA,NA,NA,0.3,0.3,0
1934-08-07,NA,NA,NA,3.3,3.3,0
1934-08-08,NA,NA,NA,0,0,0
1934-08-09,NA,NA,NA,1.3,1.3,0
1934-08-10,NA,NA,NA,0,0,0
1934-08-11,NA,NA,NA,0,0,0
1934-08-12,NA,NA,NA,2.5,2.5,0
1934-08-13,NA,NA,NA,0,0,0
1934-08-14,NA,NA,NA,0,0,0
1934-08-15,NA,NA,NA,0,0,0
1934-08-16,NA,NA,NA,0,0,0
1934-08-17,NA,NA,NA,0,0,0
1934-08-18,NA,NA,NA,0,0,0
1934-08-19,NA,NA,NA,8.6,8.6,0
1934-08-20,NA,NA,NA,0,0,0
1934-08-21,NA,NA,NA,0,0,0
1934-08-22,NA,NA,NA,0,0,0
1934-08-23,NA,NA,NA,0,0,0
1934-08-24,NA,NA,NA,0,0,0
1934-08-25,NA,NA,NA,0,0,0
1934-08-26,NA,NA,NA,0,0,0
1934-08-27,NA,NA,NA,0,0,0
1934-08-28,NA,NA,NA,0,0,0
1934-08-29,NA,NA,NA,0,0,0
1934-08-30,NA,NA,NA,0,0,0
1934-08-31,NA,NA,NA,0,0,0
1934-09-01,NA,NA,NA,0,0,0
1934-09-02,NA,NA,NA,0,0,0
1934-09-03,NA,NA,NA,0,0,0
1934-09-04,NA,NA,NA,0,0,0
1934-09-05,NA,NA,NA,0,0,0
1934-09-06,NA,NA,NA,3.6,3.6,0
1934-09-07,NA,NA,NA,5.6,5.6,0
1934-09-08,NA,NA,NA,6.6,6.6,0
1934-09-09,NA,NA,NA,34.3,34.3,0
1934-09-10,NA,NA,NA,3.6,3.6,0
1934-09-11,NA,NA,NA,12.7,12.7,0
1934-09-12,NA,NA,NA,0,0,0
1934-09-13,NA,NA,NA,0,0,0
1934-09-14,NA,NA,NA,24.6,24.6,0
1934-09-15,NA,NA,NA,6.4,6.4,0
1934-09-16,NA,NA,NA,7.9,7.9,0
1934-09-17,NA,NA,NA,5.1,5.1,0
1934-09-18,NA,NA,NA,0,0,0
1934-09-19,NA,NA,NA,0,0,0
1934-09-20,NA,NA,NA,0,0,0
1934-09-21,NA,NA,NA,5.6,5.6,0
1934-09-22,NA,NA,NA,0,0,0
1934-09-23,NA,NA,NA,0,0,0
1934-09-24,NA,NA,NA,0,0,0
1934-09-25,NA,NA,NA,0,0,0
1934-09-26,NA,NA,NA,8.9,8.9,0
1934-09-27,NA,NA,NA,3.3,3.3,0
1934-09-28,NA,NA,NA,0,0,0
1934-09-29,NA,NA,NA,0,0,0
1934-09-30,NA,NA,NA,0,0,0
1934-10-01,NA,NA,NA,0,0,0
1934-10-02,NA,NA,NA,2.5,2.5,0
1934-10-03,NA,NA,NA,0,0,0
1934-10-04,NA,NA,NA,8.1,8.1,0
1934-10-05,NA,NA,NA,0,0,0
1934-10-06,NA,NA,NA,0,0,0
1934-10-07,NA,NA,NA,0.5,0.5,0
1934-10-08,NA,NA,NA,0,0,0
1934-10-09,NA,NA,NA,2.5,2.5,0
1934-10-10,NA,NA,NA,0,0,0
1934-10-11,NA,NA,NA,6.9,6.9,0
1934-10-12,NA,NA,NA,0,0,0
1934-10-13,NA,NA,NA,8.1,8.1,0
1934-10-14,NA,NA,NA,1.5,1.5,0
1934-10-15,NA,NA,NA,0,0,0
1934-10-16,NA,NA,NA,0,0,0
1934-10-17,NA,NA,NA,0,0,0
1934-10-18,NA,NA,NA,0,0,0
1934-10-19,NA,NA,NA,29.7,22.1,7.6
1934-10-20,NA,NA,NA,0,0,0
1934-10-21,NA,NA,NA,5.1,5.1,0
1934-10-22,NA,NA,NA,0,0,0
1934-10-23,NA,NA,NA,0,0,0
1934-10-24,NA,NA,NA,1.8,1.8,0
1934-10-25,NA,NA,NA,0,0,0
1934-10-26,NA,NA,NA,0,0,0
1934-10-27,NA,NA,NA,7.6,0,7.6
1934-10-28,NA,NA,NA,0,0,0
1934-10-29,NA,NA,NA,0,0,0
1934-10-30,NA,NA,NA,0,0,0
1934-10-31,NA,NA,NA,6.4,6.4,0
1934-11-01,NA,NA,NA,0,0,0
1934-11-02,NA,NA,NA,3.8,3.8,0
1934-11-03,NA,NA,NA,0,0,0
1934-11-04,NA,NA,NA,4.3,4.3,0
1934-11-05,NA,NA,NA,0,0,0
1934-11-06,NA,NA,NA,0,0,0
1934-11-07,NA,NA,NA,0,0,0
1934-11-08,NA,NA,NA,0,0,0
1934-11-09,NA,NA,NA,0,0,0
1934-11-10,NA,NA,NA,0,0,0
1934-11-11,NA,NA,NA,0,0,0
1934-11-12,NA,NA,NA,1.3,1.3,0
1934-11-13,NA,NA,NA,0,0,0
1934-11-14,NA,NA,NA,13,13,0
1934-11-15,NA,NA,NA,0,0,0
1934-11-16,NA,NA,NA,0,0,0
1934-11-17,NA,NA,NA,0,0,0
1934-11-18,NA,NA,NA,2.5,0,2.5
1934-11-19,NA,NA,NA,0,0,0
1934-11-20,NA,NA,NA,0,0,0
1934-11-21,NA,NA,NA,2.5,0,2.5
1934-11-22,NA,NA,NA,2.5,0,2.5
1934-11-23,NA,NA,NA,5.1,0,5.1
1934-11-24,NA,NA,NA,5.1,0,5.1
1934-11-25,NA,NA,NA,0,0,0
1934-11-26,NA,NA,NA,0,0,0
1934-11-27,NA,NA,NA,0,0,0
1934-11-28,NA,NA,NA,0,0,0
1934-11-29,NA,NA,NA,1.3,0,1.3
1934-11-30,NA,NA,NA,0,0,0
1934-12-01,NA,NA,NA,0,0,0
1934-12-02,NA,NA,NA,2.5,0,2.5
1934-12-03,NA,NA,NA,0,0,0
1934-12-04,NA,NA,NA,0,0,0
1934-12-05,NA,NA,NA,0,0,0
1934-12-06,NA,NA,NA,0,0,0
1934-12-07,NA,NA,NA,0,0,0
1934-12-08,NA,NA,NA,0,0,0
1934-12-09,NA,NA,NA,0,0,0
1934-12-10,NA,NA,NA,0,0,0
1934-12-11,NA,NA,NA,0,0,0
1934-12-12,NA,NA,NA,0,0,0
1934-12-13,NA,NA,NA,2.5,0,2.5
1934-12-14,NA,NA,NA,0,0,0
1934-12-15,NA,NA,NA,0,0,0
1934-12-16,NA,NA,NA,5.1,0,5.1
1934-12-17,NA,NA,NA,0,0,0
1934-12-18,NA,NA,NA,0,0,0
1934-12-19,NA,NA,NA,0,0,0
1934-12-20,NA,NA,NA,0,0,0
1934-12-21,NA,NA,NA,0,0,0
1934-12-22,NA,NA,NA,5.1,0,5.1
1934-12-23,NA,NA,NA,2.5,0,2.5
1934-12-24,NA,NA,NA,0,0,0
1934-12-25,NA,NA,NA,0,0,0
1934-12-26,NA,NA,NA,0,0,0
1934-12-27,NA,NA,NA,0,0,0
1934-12-28,NA,NA,NA,5.1,0,5.1
1934-12-29,NA,NA,NA,7.6,0,7.6
1934-12-30,NA,NA,NA,7.6,0,7.6
1934-12-31,NA,NA,NA,15.2,0,15.2
1935-01-01,NA,NA,NA,7.6,0,7.6
1935-01-02,NA,NA,NA,2.5,0,2.5
1935-01-03,NA,NA,NA,5.1,0,5.1
1935-01-04,NA,NA,NA,1.3,0,1.3
1935-01-05,NA,NA,NA,7.6,0,7.6
1935-01-06,NA,NA,NA,2.5,0,2.5
1935-01-07,NA,NA,NA,0,0,0
1935-01-08,NA,NA,NA,0,0,0
1935-01-09,NA,NA,NA,15.2,0,15.2
1935-01-10,NA,NA,NA,2.5,0,2.5
1935-01-11,NA,NA,NA,0,0,0
1935-01-12,NA,NA,NA,0,0,0
1935-01-13,NA,NA,NA,0,0,0
1935-01-14,NA,NA,NA,0,0,0
1935-01-15,NA,NA,NA,5.1,0,5.1
1935-01-16,NA,NA,NA,7.6,0,7.6
1935-01-17,NA,NA,NA,10.2,0,10.2
1935-01-18,NA,NA,NA,0,0,0
1935-01-19,NA,NA,NA,0,0,0
1935-01-20,NA,NA,NA,2.5,0,2.5
1935-01-21,NA,NA,NA,7.6,0,7.6
1935-01-22,NA,NA,NA,0,0,0
1935-01-23,NA,NA,NA,15.2,0,15.2
1935-01-24,NA,NA,NA,20.3,0,20.3
1935-01-25,NA,NA,NA,7.6,0,7.6
1935-01-26,NA,NA,NA,0,0,0
1935-01-27,NA,NA,NA,0,0,0
1935-01-28,NA,NA,NA,0,0,0
1935-01-29,NA,NA,NA,0,0,0
1935-01-30,NA,NA,NA,0,0,0
1935-01-31,NA,NA,NA,0,0,0
1935-02-01,NA,NA,NA,0,0,0
1935-02-02,NA,NA,NA,2.5,2.5,0
1935-02-03,NA,NA,NA,0,0,0
1935-02-04,NA,NA,NA,0,0,0
1935-02-05,NA,NA,NA,0,0,0
1935-02-06,NA,NA,NA,0,0,0
1935-02-07,NA,NA,NA,0,0,0
1935-02-08,NA,NA,NA,0,0,0
1935-02-09,NA,NA,NA,0,0,0
1935-02-10,NA,NA,NA,0,0,0
1935-02-11,NA,NA,NA,0,0,0
1935-02-12,NA,NA,NA,0,0,0
1935-02-13,NA,NA,NA,0,0,0
1935-02-14,NA,NA,NA,0,0,0
1935-02-15,NA,NA,NA,0,0,0
1935-02-16,NA,NA,NA,0,0,0
1935-02-17,NA,NA,NA,5.1,0,5.1
1935-02-18,NA,NA,NA,0,0,0
1935-02-19,NA,NA,NA,0,0,0
1935-02-20,NA,NA,NA,0,0,0
1935-02-21,NA,NA,NA,0,0,0
1935-02-22,NA,NA,NA,15.2,0,15.2
1935-02-23,NA,NA,NA,0,0,0
1935-02-24,NA,NA,NA,0,0,0
1935-02-25,NA,NA,NA,0,0,0
1935-02-26,NA,NA,NA,0,0,0
1935-02-27,NA,NA,NA,0,0,0
1935-02-28,NA,NA,NA,0,0,0
1935-03-01,NA,NA,NA,0.5,0,0.5
1935-03-02,NA,NA,NA,0,0,0
1935-03-03,NA,NA,NA,0.5,0,0.5
1935-03-04,NA,NA,NA,5.1,0,5.1
1935-03-05,NA,NA,NA,5.1,0,5.1
1935-03-06,NA,NA,NA,0,0,0
1935-03-07,NA,NA,NA,2.5,0,2.5
1935-03-08,NA,NA,NA,0,0,0
1935-03-09,NA,NA,NA,10.2,0,10.2
1935-03-10,NA,NA,NA,5.1,0,5.1
1935-03-11,NA,NA,NA,1.3,0,1.3
1935-03-12,NA,NA,NA,0,0,0
1935-03-13,NA,NA,NA,0,0,0
1935-03-14,NA,NA,NA,2.5,0,2.5
1935-03-15,NA,NA,NA,0,0,0
1935-03-16,NA,NA,NA,0,0,0
1935-03-17,NA,NA,NA,0,0,0
1935-03-18,NA,NA,NA,0,0,0
1935-03-19,NA,NA,NA,0,0,0
1935-03-20,NA,NA,NA,0,0,0
1935-03-21,NA,NA,NA,0,0,0
1935-03-22,NA,NA,NA,0,0,0
1935-03-23,NA,NA,NA,0,0,0
1935-03-24,NA,NA,NA,0,0,0
1935-03-25,NA,NA,NA,0,0,0
1935-03-26,NA,NA,NA,0,0,0
1935-03-27,NA,NA,NA,0,0,0
1935-03-28,NA,NA,NA,7.6,0,7.6
1935-03-29,NA,NA,NA,0,0,0
1935-03-30,NA,NA,NA,0,0,0
1935-03-31,NA,NA,NA,0,0,0
1935-04-01,NA,NA,NA,0,0,0
1935-04-02,NA,NA,NA,0,0,0
1935-04-03,NA,NA,NA,0,0,0
1935-04-04,NA,NA,NA,0,0,0
1935-04-05,NA,NA,NA,0,0,0
1935-04-06,NA,NA,NA,0,0,0
1935-04-07,NA,NA,NA,0,0,0
1935-04-08,NA,NA,NA,2,2,0
1935-04-09,NA,NA,NA,0.5,0.5,0
1935-04-10,NA,NA,NA,0,0,0
1935-04-11,NA,NA,NA,0,0,0
1935-04-12,NA,NA,NA,0,0,0
1935-04-13,NA,NA,NA,0,0,0
1935-04-14,NA,NA,NA,0,0,0
1935-04-15,NA,NA,NA,6.9,6.9,0
1935-04-16,NA,NA,NA,0,0,0
1935-04-17,NA,NA,NA,0,0,0
1935-04-18,NA,NA,NA,0,0,0
1935-04-19,NA,NA,NA,0,0,0
1935-04-20,NA,NA,NA,0,0,0
1935-04-21,NA,NA,NA,2,2,0
1935-04-22,NA,NA,NA,0,0,0
1935-04-23,NA,NA,NA,0,0,0
1935-04-24,NA,NA,NA,13.2,13.2,0
1935-04-25,NA,NA,NA,0,0,0
1935-04-26,NA,NA,NA,0,0,0
1935-04-27,NA,NA,NA,0,0,0
1935-04-28,NA,NA,NA,0,0,0
1935-04-29,NA,NA,NA,11.2,3.6,7.6
1935-04-30,NA,NA,NA,0,0,0
1935-05-01,NA,NA,NA,0,0,0
1935-05-02,NA,NA,NA,0,0,0
1935-05-03,NA,NA,NA,0,0,0
1935-05-04,NA,NA,NA,0,0,0
1935-05-05,NA,NA,NA,4.6,4.6,0
1935-05-06,NA,NA,NA,0,0,0
1935-05-07,NA,NA,NA,0,0,0
1935-05-08,NA,NA,NA,0,0,0
1935-05-09,NA,NA,NA,9.9,2.3,7.6
1935-05-10,NA,NA,NA,1.5,1.5,0
1935-05-11,NA,NA,NA,0,0,0
1935-05-12,NA,NA,NA,0,0,0
1935-05-13,NA,NA,NA,0,0,0
1935-05-14,NA,NA,NA,0,0,0
1935-05-15,NA,NA,NA,0,0,0
1935-05-16,NA,NA,NA,7.6,7.6,0
1935-05-17,NA,NA,NA,0,0,0
1935-05-18,NA,NA,NA,3.8,3.8,0
1935-05-19,NA,NA,NA,3.6,3.6,0
1935-05-20,NA,NA,NA,0,0,0
1935-05-21,NA,NA,NA,1.8,1.8,0
1935-05-22,NA,NA,NA,1,1,0
1935-05-23,NA,NA,NA,2,2,0
1935-05-24,NA,NA,NA,0,0,0
1935-05-25,NA,NA,NA,0,0,0
1935-05-26,NA,NA,NA,0,0,0
1935-05-27,NA,NA,NA,0,0,0
1935-05-28,NA,NA,NA,0,0,0
1935-05-29,NA,NA,NA,0,0,0
1935-05-30,NA,NA,NA,0,0,0
1935-05-31,NA,NA,NA,0,0,0
1935-06-01,NA,NA,NA,0,0,0
1935-06-02,NA,NA,NA,0.5,0.5,0
1935-06-03,NA,NA,NA,6.4,6.4,0
1935-06-04,NA,NA,NA,0.8,0.8,0
1935-06-05,NA,NA,NA,0,0,0
1935-06-06,NA,NA,NA,0,0,0
1935-06-07,NA,NA,NA,3.3,3.3,0
1935-06-08,NA,NA,NA,1.8,1.8,0
1935-06-09,NA,NA,NA,1.5,1.5,0
1935-06-10,NA,NA,NA,0,0,0
1935-06-11,NA,NA,NA,0,0,0
1935-06-12,NA,NA,NA,2.5,2.5,0
1935-06-13,NA,NA,NA,1,1,0
1935-06-14,NA,NA,NA,1.3,1.3,0
1935-06-15,NA,NA,NA,2.3,2.3,0
1935-06-16,NA,NA,NA,11.2,11.2,0
1935-06-17,NA,NA,NA,0,0,0
1935-06-18,NA,NA,NA,20.6,20.6,0
1935-06-19,NA,NA,NA,0,0,0
1935-06-20,NA,NA,NA,0,0,0
1935-06-21,NA,NA,NA,0,0,0
1935-06-22,NA,NA,NA,4.3,4.3,0
1935-06-23,NA,NA,NA,2.5,2.5,0
1935-06-24,NA,NA,NA,0,0,0
1935-06-25,NA,NA,NA,0,0,0
1935-06-26,NA,NA,NA,0,0,0
1935-06-27,NA,NA,NA,0,0,0
1935-06-28,NA,NA,NA,6.4,6.4,0
1935-06-29,NA,NA,NA,1,1,0
1935-06-30,NA,NA,NA,3.3,3.3,0
1935-07-01,NA,NA,NA,7.1,7.1,0
1935-07-02,NA,NA,NA,0,0,0
1935-07-03,NA,NA,NA,0,0,0
1935-07-04,NA,NA,NA,0,0,0
1935-07-05,NA,NA,NA,1.3,1.3,0
1935-07-06,NA,NA,NA,7.1,7.1,0
1935-07-07,NA,NA,NA,5.3,5.3,0
1935-07-08,NA,NA,NA,5.1,5.1,0
1935-07-09,NA,NA,NA,0,0,0
1935-07-10,NA,NA,NA,0,0,0
1935-07-11,NA,NA,NA,0,0,0
1935-07-12,NA,NA,NA,0,0,0
1935-07-13,NA,NA,NA,0,0,0
1935-07-14,NA,NA,NA,0,0,0
1935-07-15,NA,NA,NA,0,0,0
1935-07-16,NA,NA,NA,0,0,0
1935-07-17,NA,NA,NA,0,0,0
1935-07-18,NA,NA,NA,0,0,0
1935-07-19,NA,NA,NA,0,0,0
1935-07-20,NA,NA,NA,0,0,0
1935-07-21,NA,NA,NA,0,0,0
1935-07-22,NA,NA,NA,0,0,0
1935-07-23,NA,NA,NA,0,0,0
1935-07-24,NA,NA,NA,0,0,0
1935-07-25,NA,NA,NA,0,0,0
1935-07-26,NA,NA,NA,3,3,0
1935-07-27,NA,NA,NA,0,0,0
1935-07-28,NA,NA,NA,7.6,7.6,0
1935-07-29,NA,NA,NA,0,0,0
1935-07-30,NA,NA,NA,1,1,0
1935-07-31,NA,NA,NA,0,0,0
1935-08-01,NA,NA,NA,8.6,8.6,0
1935-08-02,NA,NA,NA,1.5,1.5,0
1935-08-03,NA,NA,NA,0,0,0
1935-08-04,NA,NA,NA,11.2,11.2,0
1935-08-05,NA,NA,NA,0,0,0
1935-08-06,NA,NA,NA,0,0,0
1935-08-07,NA,NA,NA,0.8,0.8,0
